HNF4A	NR1I2
HNF4A	PCSK9
HNF4A	PPARA
HNF4A	RNASE2
HNF4A	SERPINC1
HNF4A	SHBG
HNF4A	SLC22A6
HNF4A	UGT1A7
HNF4A	UGT2B7
HNF4G	AFP
HNF4G	AKR1C4
HNF4G	CYP2D6
HOPX	FLG
HOPX	FOS
HOPX	LOR
HOXA4	TH
HOXA5	ARHGEF1
HOXA5	PTN
HOXA5	TH
HOXB4	PROM1
HOXB7	CDKN1B
HOXB7	MMP2
HOXB7	THBS2
HOXC11	LCT
HOXC11	S100B
HOXD1	ITGB1
HOXD3	ITGA5
HOXD3	ITGAV
HOXD3	ITGB1
HOXD3	ITGB3
HOXD3	PLAU
IRF5	PDLIM7
IRF5	TNF
IRF6	NR1H4
ISL1	FGF10
ISL1	GCG
ISL1	MEF2C
JUN	ACTA1
JUN	ALOX12
JUN	APOC3
JUN	APOM
JUN	BATF3
JUN	BCL2L1
JUN	BECN1
JUN	BEX2
JUN	CA2
JUN	CCK
JUN	CCL5
JUN	CD82
JUN	CDK5R1
JUN	CREM
JUN	CSTA
JUN	CTSL
JUN	CYP11A1
JUN	CYP19A1
JUN	CYP1A2
JUN	CYP2J2
JUN	DCN
JUN	DDX21
JUN	ELN
JUN	EZR
JUN	F3
JUN	FAS
JUN	FASLG
JUN	VEGFD
JUN	FOSL1
JUN	GCLC
JUN	GJA1
JUN	GSTP1
JUN	HEY1
JUN	IBSP
JUN	IL1A
JUN	IL24
JUN	IL3
JUN	IL5RA
JUN	ITGB8
JUN	JUN
JUN	KRT16
JUN	LBP
JUN	LDHA
JUN	LOR
JUN	MAP3K1
JUN	MAT2A
JUN	MEF2D
JUN	MELTF
JUN	MGP
JUN	MMP12
JUN	MMP2
JUN	MMP20
JUN	MMP7
JUN	NEFL
JUN	NEIL1
JUN	NFKB2
JUN	NGF
JUN	NOS2
JUN	NOS3
JUN	NPY
JUN	NQO1
JUN	NTS
JUN	OXTR
JUN	PCK2
JUN	PDHA1
JUN	PDK1
JUN	PLAT
JUN	PLAU
JUN	PLAUR
JUN	POLD2
JUN	PPARA
JUN	PTGS2
JUN	PTN
JUN	RARA
JUN	RARB
JUN	RARG
JUN	RELB
JUN	RHOB
JUN	SLC19A1
JUN	SMAD7
JUN	SMN1
JUN	SOD2
JUN	SOX7
JUN	SPRR3
JUN	STAR
JUN	STMN1
JUN	SYK
JUN	TFF1
JUN	TIMP2
JUN	TNC
JUN	TNF
JUN	TNFRSF1B
JUN	UGT2B15
JUNB	APOM
JUNB	CD82
JUNB	CLU
JUNB	IL3
JUNB	IVL
JUNB	LOR
JUNB	NQO1
JUNB	PTGS2
JUNB	SFTPD
JUNB	SMAD4
JUND	BCL6
JUND	CCL5
JUND	CCR4
JUND	CLU
JUND	CSTA
JUND	ERBB2
JUND	F3
JUND	FGFBP1
JUND	FOSL1
JUND	GAST
JUND	GCLC
JUND	IL3
JUND	ITGAV
JUND	ITGB3
JUND	IVL
JUND	NOS2
JUND	NQO1
JUND	NQO2
JUND	NTS
JUND	PLAT
JUND	PLAUR
JUND	PTGS2
JUND	SFTPD
JUND	TGFB1
KLF11	INS
KLF11	PDX1
KLF12	TFAP2A
KLF13	CCL5
KLF13	LDLR
KLF14	TGFBR2
KLF15	CLCNKA
KLF15	LRP5
KLF15	RBP3
KLF15	RHO
KLF6	ASAH1
KLF6	CERS2
KLF6	CGB5
KLF6	KRT12
KLF6	LAMA1
KLF6	LTC4S
KLF6	NOS2
KLF6	PSG3
KLF6	PSG5
KLF6	TFPI2
KLF6	TXNIP
LRF	COMP
LRRFIP1	TNF
MAF	CCND2
MAF	GCLC
MAF	ITGB7
MAFB	CCND2
MAFF	OXTR
MAFG	NQO1
MAFK	NQO1
MAML1	EGR1
MAML1	HEY1
MAML1	TNFRSF12A
MED23	KISS1
MED23	TXNIP
MEF2A	COX6A1
MEF2A	JUN
MEF2A	MAPK14
MEF2A	MAPK7
MEF2A	MEF2A
MEF2A	MMP10
MEF2A	NRF1
MEF2A	PPARGC1A
MEF2A	SOST
MEF2A	TNNI3
MEF2B	BCL6
MEF2C	CDKL5
MEF2C	CPT1B
MEF2C	JUN
MEF2C	MAPK7
MEF2C	NR4A1
MEF2C	SOST
MEF2D	CD14
MEF2D	HDAC7
